3259032552	3259032559	IT
3259032560	3259034319	DE
3259034320	3259034327	GB
3259034328	3259035447	DE
3259035448	3259035455	IT
3259035456	3259036031	DE
3259036032	3259036035	ES
3259036036	3259039743	DE
3259039744	3259062015	PT
3259062016	3259062271	GW
3259062272	3259105279	PT
3259105280	3259170815	GB
3259170816	3259219967	RU
3259219968	3259220479	BY
3259220480	3259223295	RU
3259223296	3259223807	TM
3259223808	3259224831	KZ
3259224832	3259225343	TJ
3259225344	3259226111	AZ
3259226112	3259226623	UZ
3259226624	3259227135	AM
3259227136	3259227391	RU
3259227392	3259227903	KZ
3259227904	3259228159	DE
3259228160	3259236351	RU
3259236352	3259236863	SE
3259236864	3259237119	CH
3259237120	3259269375	SE
3259269376	3259269631	FR
3259269632	3259292415	SE
3259292416	3259292671	IT
3259292672	3259301887	SE
3259301888	3259302143	DE
3259302144	3259302399	AE
3259302400	3259303423	CH
3259303424	3259305983	SE
3259305984	3259310079	NL
3259310080	3259310335	FR
3259310336	3259311103	DK
3259311104	3259311615	DE
3259311616	3259312639	EU
3259312640	3259313151	GB
3259313152	3259317247	EU
3259317248	3259318271	CH
3259318272	3259318311	GB
3259318312	3259318319	BE
3259318320	3259318343	GB
3259318344	3259318351	FR
3259318352	3259318367	GB
3259318368	3259318399	BE
3259318400	3259318503	GB
3259318504	3259318511	BE
3259318512	3259318527	GB
3259318528	3259318591	CH
3259318592	3259318599	GB
3259318600	3259318607	AT
3259318608	3259318663	GB
3259318664	3259318671	DK
3259318672	3259318679	GB
3259318680	3259318687	IT
3259318688	3259318727	GB
3259318728	3259318735	FR
3259318736	3259319055	GB
3259319056	3259319071	IT
3259319072	3259319087	GB
3259319088	3259319095	SE
3259319096	3259319103	DK
3259319104	3259319111	FR
3259319112	3259319199	GB
3259319200	3259319215	DE
3259319216	3259319255	GB
3259319256	3259319263	DK
3259319264	3259319287	GB
3259319288	3259319295	BE
3259319296	3259319303	GB
3259319304	3259319311	BE
3259319312	3259319319	DK
3259319320	3259319367	GB
3259319368	3259319375	BE
3259319376	3259319407	GB
3259319408	3259319423	LU
3259319424	3259319439	GB
3259319440	3259319447	CH
3259319448	3259319463	GB
3259319464	3259319471	DK
3259319472	3259319587	GB
3259319588	3259319591	NL
3259319592	3259319663	GB
3259319664	3259319667	FR
3259319668	3259319823	GB
3259319824	3259319831	FR
3259319832	3259319879	GB
3259319880	3259319887	BY
3259319888	3259319987	GB
3259319988	3259319991	NL
3259319992	3259320011	GB
3259320012	3259320015	BE
3259320016	3259320055	GB
3259320056	3259320063	AT
3259320064	3259320575	GB
3259320576	3259320583	FR
3259320584	3259320743	GB
3259320744	3259320751	NL
3259320752	3259334655	GB
3259334656	3259338751	DE
3259338752	3259339519	GB
3259339520	3259339775	JP
3259339776	3259340031	US
3259340032	3259342847	GB
3259342848	3259344895	CH
3259344896	3259345151	GB
3259345152	3259345407	IE
3259345408	3259345663	CH
3259345664	3259346943	EU
3259346944	3259347199	SE
3259347200	3259347455	DE
3259347456	3259347967	CH
3259347968	3259348223	SE
3259348224	3259348991	CH
3259348992	3259351039	NL
3259351040	3259351551	IT
3259351552	3259352063	FR
3259352064	3259352575	CH
3259352576	3259353087	IE
3259353088	3259353855	NO
3259353856	3259354111	GB
3259354112	3259354367	NL
3259354368	3259354623	DE
3259354624	3259354879	TR
3259354880	3259355135	PL
3259355136	3259359231	NO
3259359232	3259367423	ES
3259367424	3259432959	GB
3259432960	3259435263	SE
3259435264	3259435519	IT
3259435520	3259457279	SE
3259457280	3259457535	IT
3259457536	3259460351	SE
3259460352	3259460607	DE
3259460608	3259465215	SE
3259465216	3259465471	KH
3259465472	3259492351	SE
3259492352	3259493375	GB
3259493376	3259498495	SE
3259498496	3259506943	GB
3259506944	3259507199	ES
3259507200	3259507711	GB
3259507712	3259507967	CH
3259507968	3259508223	GB
3259508224	3259508479	ES
3259508480	3259511807	GB
3259511808	3259512063	IM
3259512064	3259515647	GB
3259515648	3259515903	ES
3259515904	3259518207	GB
3259518208	3259518463	ES
3259518464	3259518719	GB
3259518720	3259518975	ES
3259518976	3259521023	GB
3259521024	3259521535	NL
3259521536	3259541503	GB
3259541504	3259543551	NL
3259543552	3259545599	GB
3259545600	3259546111	LB
3259546112	3259555839	GB
3259555840	3259556095	ES
3259556096	3259562495	GB
3259562496	3259562751	ES
3259562752	3259576351	GB
3259576352	3259576359	ES
3259576360	3259576799	GB
3259576800	3259576831	ES
3259576832	3259577247	GB
3259577248	3259577263	IR
3259577264	3259581439	GB
3259581440	3259581951	ES
3259581952	3259587583	GB
3259587584	3259588095	ES
3259588096	3259588607	IT
3259588608	3259596799	GB
3259596800	3259597055	ES
3259597056	3259599359	GB
3259599360	3259599615	FR
3259599616	3259600639	GB
3259600640	3259600895	IM
3259600896	3259601151	GB
3259601152	3259601407	IE
3259601408	3259614463	GB
3259614464	3259614719	DE
3259614720	3259614975	GB
3259614976	3259615231	DE
3259615232	3259615743	GB
3259615744	3259615999	FR
3259616000	3259620095	GB
3259620096	3259620351	DE
3259620352	3259628031	GB
3259628032	3259628543	CH
3259628544	3259630335	GB
3259630336	3259630591	ES
3259630592	3259632127	GB
3259632128	3259632383	IM
3259632384	3259633407	GB
3259633408	3259633663	DE
3259633664	3259635711	GB
3259635712	3259635967	ES
3259635968	3259637759	GB
3259637760	3259638015	ES
3259638016	3259638783	GB
3259638784	3259639039	BE
3259639040	3259639551	GB
3259639552	3259639807	DE
3259639808	3259640319	GB
3259640320	3259640575	ES
3259640576	3259640831	GB
3259640832	3259641343	ES
3259641344	3259642367	GB
3259642368	3259642623	BE
3259642624	3259650047	GB
3259650048	3259652095	NL
3259652096	3259656959	GB
3259656960	3259657215	BE
3259657216	3259657727	GB
3259657728	3259657887	BE
3259657888	3259657919	GB
3259657920	3259657983	BE
3259657984	3259660287	GB
3259660288	3259660295	CH
3259660296	3259660327	GB
3259660328	3259660335	CH
3259660336	3259660543	GB
3259660544	3259660799	CH
3259660800	3259695871	GB
3259695872	3259695903	ES
3259695904	3259696639	GB
3259696640	3259696895	ES
3259696896	3259701759	GB
3259701760	3259702303	DE
3259702304	3259751423	GB
3259751424	3259751431	FR
3259751432	3259751551	GB
3259751552	3259751615	FR
3259751616	3259752191	GB
3259752192	3259752447	FR
3259752448	3259760639	GB
3259760640	3259814399	DE
3259814400	3259814655	AT
3259814656	3259821823	DE
3259821824	3259822079	AT
3259822080	3259851823	DE
3259851824	3259851831	GB
3259851832	3259891711	DE
3259891712	3259957247	BE
3259957248	3259958271	DE
3259958272	3259959295	RU
3259959296	3259960319	UA
3259960320	3259961343	BG
3259961344	3259962367	FI
3259962368	3259963391	UA
3259963392	3259964415	PL
3259964416	3259965439	GB
3259965440	3259966463	RU
3259966464	3259967487	DE
3259967488	3259968511	RS
3259968512	3259969535	RU
3259969536	3259970559	FR
3259970560	3259971583	CZ
3259971584	3259972607	IT
3259972608	3259973631	UA
3259973632	3259981823	PT
3259981824	3259990015	EG
3259990016	3260006399	FR
3260006400	3260014591	IT
3260014592	3260018687	NL
3260018688	3260019711	GB
3260019712	3260021247	DE
3260021248	3260021759	RU
3260021760	3260022271	GR
3260022272	3260022783	NL
3260022784	3260284927	GB
3260284928	3260288767	RU
3260288768	3260289023	KZ
3260289024	3260303935	RU
3260303936	3260304127	BY
3260304128	3260322047	RU
3260322048	3260322303	BY
3260322304	3260353535	RU
3260353536	3260353791	AZ
3260353792	3260354559	RU
3260354560	3260355839	KZ
3260355840	3260415487	RU
3260415488	3260415999	BY
3260416000	3260481535	FI
3260481536	3260547071	RU
3260547072	3260547327	DE
3260547328	3260547583	UA
3260547584	3260547839	NL
3260547840	3260548095	PL
3260548096	3260548351	IE
3260548352	3260548607	DK
3260548608	3260548863	RO
3260548864	3260549119	CH
3260549120	3260549375	AT
3260549376	3260549631	CH
3260549632	3260549887	DE
3260549888	3260550143	RU
3260550144	3260550399	PL
3260550400	3260550655	DE
3260550656	3260550911	RU
3260550912	3260551167	ES
3260551168	3260553983	DE
3260553984	3260554239	GB
3260554240	3260555263	SE
3260555264	3260559615	HU
3260559616	3260559647	RO
3260559648	3260559711	HU
3260559712	3260559719	RO
3260559720	3260563455	HU
3260563456	3260571647	GB
3260571648	3260579839	BE
3260579840	3260580351	PL
3260580352	3260580863	HU
3260580864	3260581375	GB
3260581376	3260581887	RO
3260581888	3260582399	IL
3260582400	3260583423	RU
3260583424	3260583935	PT
3260583936	3260584447	NO
3260584448	3260585471	RO
3260585472	3260586495	UA
3260586496	3260587007	PL
3260587008	3260587519	FR
3260587520	3260588031	PL
3260588032	3260596223	DE
3260596224	3260596735	CH
3260596736	3260597247	RO
3260597248	3260597759	CH
3260597760	3260598271	DE
3260598272	3260598783	RU
3260598784	3260599295	RO
3260599296	3260599807	RU
3260599808	3260600319	UA
3260600320	3260601343	RU
3260601344	3260601855	CH
3260601856	3260602367	PL
3260602368	3260602879	DK
3260602880	3260603903	UA
3260603904	3260604415	FR
3260604416	3260604927	PL
3260604928	3260605439	RO
3260605440	3260605951	BG
3260605952	3260606463	NL
3260606464	3260607487	SE
3260607488	3260607999	NL
3260608000	3260608511	RO
3260608512	3260609023	IE
3260609024	3260609535	GB
3260609536	3260610047	PL
3260610048	3260610559	FR
3260610560	3260611071	RO
3260611072	3260611583	BG
3260611584	3260612095	RU
3260612096	3260612607	SE
3260612608	3260613631	FI
3260613632	3260613887	DE
3260613888	3260614143	DK
3260614144	3260626175	FI
3260626176	3260626431	ES
3260626432	3260668415	FI
3260668416	3260668671	ES
3260668672	3260668927	GB
3260668928	3260669183	FI
3260669184	3260669695	DE
3260669696	3260669951	IT
3260669952	3260678143	FI
3260678144	3260743679	IL
3260743680	3260800255	IT
3260800256	3260800271	BE
3260800272	3260809215	IT
3260809216	3260874751	PL
3260874752	3260875775	DK
3260875776	3260876031	GB
3260876032	3260891391	DK
3260891392	3260891647	IT
3260891648	3260891903	NL
3260891904	3260892159	ES
3260892160	3260892415	GB
3260892416	3260892671	FI
