1433845760	1433847807	BG
1433847808	1433849855	SE
1433849856	1433851903	BE
1433851904	1433853951	CH
1433853952	1433855999	RU
1433856000	1433858047	GB
1433858048	1433860095	ES
1433860096	1433862143	DE
1433862144	1433862559	CH
1433862560	1433862575	GB
1433862576	1433862751	CH
1433862752	1433862783	MC
1433862784	1433862975	CH
1433862976	1433862991	GB
1433862992	1433863055	CH
1433863056	1433863071	GB
1433863072	1433863423	CH
1433863424	1433863487	US
1433863488	1433864191	CH
1433864192	1433866239	HU
1433866240	1433866751	NL
1433866752	1433867007	GB
1433867008	1433867263	NL
1433867264	1433867295	GB
1433867296	1433867519	NL
1433867520	1433867647	GB
1433867648	1433867775	NL
1433867776	1433867903	GB
1433867904	1433868031	NL
1433868032	1433870335	GB
1433870336	1433872383	TR
1433872384	1433874431	IT
1433874432	1433876479	NL
1433876480	1433878527	GB
1433878528	1433880575	TR
1433880576	1433882623	RU
1433882624	1433884671	GB
1433884672	1433886719	CZ
1433886720	1433888767	GB
1433888768	1433890815	NL
1433890816	1433892863	GB
1433892864	1433894911	MT
1433894912	1433896959	SE
1433896960	1433897471	NO
1433897472	1433897727	NL
1433897728	1433899007	NO
1433899008	1433901055	RU
1433901056	1433905151	DE
1433905152	1433907199	FR
1433907200	1433909247	IT
1433909248	1433911295	BE
1433911296	1433913343	ES
1433913344	1433913875	NL
1433913876	1433913879	DE
1433913880	1433914047	NL
1433914048	1433915135	DE
1433915136	1433915391	NL
1433915392	1433917439	DE
1433917440	1433919487	BE
1433919488	1433921535	GB
1433921536	1433923583	CH
1433923584	1433923711	BE
1433923712	1433924479	NL
1433924480	1433925631	BE
1433925632	1433927679	GB
1433927680	1434189823	RO
1434189824	1434451967	AT
1434451968	1434517503	PL
1434517504	1434550271	DK
1434550272	1434583039	SA
1434583040	1434615807	BG
1434615808	1434648575	IL
1434648576	1434681343	FI
1434681344	1434681855	DE
1434681856	1434682111	MY
1434682112	1434682303	DE
1434682304	1434682367	NL
1434682368	1434683119	DE
1434683120	1434683135	NL
1434683136	1434683327	DE
1434683328	1434683391	MY
1434683392	1434685759	DE
1434685760	1434685951	NL
1434685952	1434686719	DE
1434686720	1434687231	NL
1434687232	1434687359	DE
1434687360	1434687487	NL
1434687488	1434688207	DE
1434688208	1434688223	NL
1434688224	1434689887	DE
